Category_ID,Visitors,Reg Customers,Purchasing Customers,Regd Purchasing Customers,Repeat customers,Sales,Valid Transactions,Packet Size
80,1164,829,576,576,305,484568,808,599.7128713
80,1037,687,548,499,204,643983,773,833.0957309
80,1179,797,546,508,279,403088,788,511.5329949
80,516,144,0,0,0,0,0,0
80,1034,751,451,361,166,364275,463,786.7710583
80,912,548,388,283,113,376824,683,551.7188873
80,936,697,426,375,191,455145,781,582.7720871
80,1026,655,485,369,162,631510,637,991.3814757
80,1123,801,510,449,202,665300,511,1301.956947
80,1039,760,566,419,163,595040,812,732.8078818
80,621,248,0,0,0,0,0,0
80,1338,978,750,743,223,700326,1482,472.5546559
80,1001,688,583,501,286,907218,664,1366.292169
80,1102,827,537,478,158,512877,994,515.972837
80,965,751,576,513,272,625548,621,1007.323671
80,1191,825,560,426,187,720018,722,997.2548476
80,1081,879,633,532,207,355304,1077,329.9015785
80,565,196,0,0,0,0,0,0
80,1028,811,542,515,175,491878,858,573.2843823
80,810,511,405,312,165,135840,436,311.559633
80,972,575,398,338,156,546840,590,926.8474576
80,1080,731,505,434,148,631692,732,862.9672131
80,1016,659,497,497,199,606900,882,688.0952381
80,1085,885,641,455,223,865312,1172,738.3208191
80,555,216,0,0,0,0,0,0
80,1311,912,705,656,361,415170,851,487.8613396
80,998,669,524,445,205,494728,732,675.8579235
80,1001,751,489,342,205,616088,723,852.1272476
80,906,690,543,407,163,581747,809,719.0939431
80,964,753,581,436,161,450960,1121,402.2836753
80,1264,870,608,572,183,663228,1083,612.398892
80,610,271,0,0,0,0,0,0
80,816,605,496,357,146,307877,898,342.8474388
80,1016,637,432,311,180,404548,634,638.0883281
80,864,648,426,366,191,449730,808,556.5965347
80,878,673,497,383,126,509120,757,672.5495376
80,1054,797,555,522,297,392700,899,436.8186874
80,1122,896,606,497,169,642988,686,937.3002915
80,404,112,0,0,0,0,0,0
80,1206,879,714,614,203,485250,1231,394.1917141
80,1128,867,575,558,173,975443,1109,879.5698828
80,1061,856,593,427,137,887712,676,1313.183432
80,1206,888,721,577,323,375642,752,499.5239362
80,480,205,0,0,0,0,0,0
80,1049,834,697,599,360,804420,1144,703.1643357
80,541,296,0,0,0,0,0,0
80,1300,911,755,596,358,899637,881,1021.15437
80,1003,730,576,553,321,308506,1075,286.9823256
80,951,730,510,444,266,285975,996,287.123494
80,986,688,571,497,179,407592,849,480.0848057
80,1024,822,638,491,192,371745,973,382.0606372
80,1128,886,650,572,315,866022,1085,798.1769585
80,425,176,0,0,0,0,0,0
80,1075,684,538,441,243,577728,927,623.223301
80,1084,685,469,375,135,359414,555,647.5927928
80,1040,737,448,403,222,508053,762,666.7362205
80,949,724,487,438,215,541357,749,722.7730307
80,933,649,544,403,217,804440,622,1293.311897
80,1233,940,657,565,198,709920,1221,581.4250614
80,499,164,0,0,0,0,0,0
80,1195,795,662,516,284,887488,964,920.6307054
80,964,672,559,391,207,762905,819,931.5079365
80,1195,807,507,502,226,549180,694,791.3256484
80,1198,843,574,505,288,337042,1134,297.2151675
80,1040,724,556,467,182,257652,558,461.7419355
80,1306,933,666,506,294,726363,1163,624.5597592
80,519,184,0,0,0,0,0,0
80,927,651,488,415,183,182512,952,191.7142857
80,863,586,460,331,126,558720,478,1168.870293
80,988,617,450,428,137,201162,584,344.4554795
80,1094,760,580,441,212,727100,702,1035.754986
80,1214,847,722,715,264,663760,1218,544.9589491
80,533,171,0,0,0,0,0,0
80,604,277,0,0,0,0,0,0
80,1169,928,822,797,279,461510,1526,302.4311927
80,993,785,649,480,178,830456,1205,689.1751037
80,1169,831,587,452,172,979944,753,1301.386454
80,1070,864,567,431,254,448108,778,575.9742931
80,1180,934,664,485,238,927990,994,933.5915493
80,1087,798,689,648,317,631220,774,815.5297158
80,404,107,0,0,0,0,0,0
80,1076,840,642,603,278,836070,795,1051.660377
80,1063,818,537,435,130,367224,779,471.4043646
80,1080,697,507,431,159,360672,615,586.4585366
80,1017,776,597,478,215,618412,788,784.786802
80,1140,743,613,441,212,943294,677,1393.344165
80,1156,805,666,466,163,749490,1101,680.7356948
80,542,142,0,0,0,0,0,0
80,1053,725,514,427,141,541401,694,780.1167147
80,921,621,446,343,182,424388,833,509.4693878
80,1012,627,445,378,227,183117,833,219.8283313
80,837,592,482,482,149,401925,950,423.0789474
80,1052,771,540,540,189,327565,618,530.0404531
80,1148,824,662,642,205,874062,1079,810.0667285
80,451,178,0,0,0,0,0,0
80,1121,873,748,703,330,731920,1490,491.2214765
80,1010,718,593,593,267,926840,846,1095.555556
80,1122,806,559,408,192,452898,639,708.7605634
80,1191,918,623,480,273,992304,789,1257.673004
80,1151,895,710,696,376,903164,799,1130.36796
80,1251,943,802,642,334,466457,916,509.2325328
80,370,106,0,0,0,0,0,0
80,1085,876,758,652,313,873423,958,911.7150313
80,1255,877,630,592,213,511056,797,641.2245922
80,952,727,545,491,240,769200,1057,727.7199622
80,1160,798,660,574,310,687610,1249,550.5284227
80,1109,895,762,678,407,1088195,1399,777.8377412
80,1279,895,659,468,164,807426,1220,661.8245902
80,464,227,0,0,0,0,0,0
80,1150,775,526,515,242,422688,705,599.5574468
80,854,654,459,358,197,484616,806,601.2605459
80,933,577,475,451,140,269192,659,408.4855842
80,952,686,542,493,276,468720,856,547.5700935
80,990,730,562,478,282,713241,665,1072.542857
80,1229,972,770,578,323,748650,1454,514.8899587
80,445,125,0,0,0,0,0,0
80,1301,1062,842,665,392,474886,1242,382.3558776
80,1162,858,726,639,204,516342,999,516.8588589
80,1225,868,632,613,257,334600,1200,278.8333333
80,1318,1039,833,783,235,1128013,1141,988.6178791
80,1422,1156,868,738,332,1108976,1639,676.6174497
80,1347,1023,897,753,271,818070,1665,491.3333333
80,411,170,0,0,0,0,0,0
80,1741,1349,1057,909,509,1331808,2097,635.1015737
80,1489,1171,1016,843,455,617508,2003,308.2915627
80,1055,687,503,397,159,413250,969,426.4705882
80,465,108,0,0,0,0,0,0
80,486,218,0,0,0,0,0,0
80,1013,731,467,448,265,303603,648,468.5231481
80,522,126,0,0,0,0,0,0
80,1182,866,616,585,246,883927,961,919.7991675
80,1323,930,654,556,189,891683,1150,775.3765217
80,843,598,394,323,110,304649,781,390.0755442
81,365,105,0,0,0,0,0,0
81,1084,709,519,498,159,584276,813,718.6666667
81,908,669,543,543,315,212976,609,349.7142857
81,1197,897,665,599,299,610134,850,717.8047059
81,503,284,0,0,0,0,0,0
81,609,299,0,0,0,0,0,0
81,1253,920,724,514,200,1186787,1392,852.5768678
81,1196,879,675,533,272,978432,1275,767.3976471
81,1056,777,545,398,231,539752,874,617.5652174
81,1034,696,567,471,146,543400,949,572.6027397
81,1154,861,671,476,186,311440,984,316.504065
81,630,280,0,0,0,0,0,0
81,1051,801,533,469,239,246320,1054,233.7001898
81,1057,680,416,366,205,202745,465,436.0107527
81,993,597,449,395,178,462927,731,633.2790698
81,937,620,455,332,199,160956,893,180.2418813
81,951,627,445,427,132,150480,556,270.647482
81,1216,867,661,529,227,746064,713,1046.373072
81,619,222,0,0,0,0,0,0
81,1222,883,619,600,318,635634,1040,611.1865385
81,1140,744,467,392,188,423870,607,698.3031301
81,1002,709,559,475,276,796456,856,930.4392523
81,1199,813,528,433,212,739020,908,813.8986784
81,972,639,524,398,239,310080,822,377.2262774
81,1125,780,643,463,278,630468,953,661.5613851
81,589,250,0,0,0,0,0,0
81,1109,750,489,474,142,578572,719,804.689847
81,1009,710,473,331,142,281545,858,328.1410256
81,930,669,506,460,189,698724,898,778.0890869
81,1099,716,467,392,165,457247,931,491.1353383
81,960,733,533,464,241,609684,961,634.4266389
81,1186,914,656,499,179,710388,1098,646.9836066
81,472,211,0,0,0,0,0,0
81,1107,813,612,435,226,754308,1215,620.8296296
81,1149,850,599,575,293,560494,646,867.6377709
81,1040,682,527,437,254,585996,749,782.3711615
81,981,671,550,424,174,653464,661,988.5990923
81,1008,753,571,445,227,468520,942,497.3673036
81,1193,857,654,549,280,976836,865,1129.290173
81,406,201,0,0,0,0,0,0
81,1202,804,523,387,135,354120,890,397.8876404
81,1068,670,471,447,215,504830,869,580.9321059
81,1135,766,513,508,213,497196,891,558.020202
81,1003,670,464,357,146,603533,635,950.4456693
81,979,678,543,396,198,314548,892,352.632287
81,1167,788,586,516,186,697619,792,880.8320707
81,597,224,0,0,0,0,0,0
81,1268,908,665,512,307,600960,1083,554.9030471
81,1128,743,533,410,152,764456,767,996.6831812
81,905,688,496,347,122,653782,556,1175.866906
81,1057,783,497,492,197,639498,661,967.4704992
81,1133,766,527,506,207,405170,665,609.2781955
81,1261,875,666,566,249,551412,1143,482.4251969
81,534,174,0,0,0,0,0,0
81,1098,708,503,377,211,586103,877,668.304447
81,924,714,457,361,137,408844,743,550.2611036
81,964,701,509,417,205,467544,661,707.3282905
81,984,752,478,382,176,622710,941,661.7534538
81,1193,844,627,470,155,494360,1235,400.291498
81,1216,840,734,521,203,426742,1278,333.913928
81,607,218,0,0,0,0,0,0
81,1121,756,653,522,277,904264,1290,700.979845
81,1031,694,509,463,195,452088,937,482.4845251
81,914,711,474,412,194,299319,704,425.1690341
81,887,660,515,443,173,199113,889,223.9741282
81,977,699,557,546,164,698544,708,986.6440678
81,1231,888,626,613,270,602154,782,770.0179028
81,344,108,0,0,0,0,0,0
81,1080,695,542,450,135,238070,881,270.2270148
81,1016,672,485,369,151,230609,684,337.1476608
81,1012,720,458,376,113,447392,908,492.722467
81,981,665,441,428,222,181260,764,237.2513089
81,1019,749,525,410,131,269424,838,321.5083532
81,1035,801,681,484,184,989428,923,1071.969664
81,604,246,0,0,0,0,0,0
81,1206,807,598,496,149,304560,816,373.2352941
81,1032,820,568,454,227,203580,992,205.2217742
81,1116,812,536,504,207,598216,614,974.2931596
81,949,740,497,398,151,373932,642,582.4485981
81,1114,830,571,440,167,645304,694,929.832853
81,1188,876,679,496,188,512001,983,520.8555443
81,443,232,0,0,0,0,0,0
81,1109,839,552,420,218,393072,907,433.3759647
81,1072,748,448,421,219,510390,524,974.0267176
81,1028,725,525,483,270,632910,1010,626.6435644
81,1110,730,483,440,193,425880,795,535.6981132
81,1128,738,541,390,175,312768,893,350.2441209
81,1040,743,639,588,200,832370,804,1035.28607
81,613,285,0,0,0,0,0,0
81,1160,897,629,604,302,1013264,1048,966.8549618
81,1247,886,587,534,256,434942,675,644.3585185
81,1009,638,532,484,247,613080,573,1069.947644
81,1144,833,533,464,227,543816,914,594.9846827
81,1081,770,596,501,230,687610,946,726.8604651
81,1084,831,682,641,256,885206,1310,675.729771
81,494,294,0,0,0,0,0,0
81,964,763,524,398,127,412160,566,728.1978799
81,1027,713,483,459,206,588948,679,867.3755523
81,964,751,491,373,220,365504,879,415.817975
81,1021,675,492,448,197,468312,735,637.1591837
81,1111,829,568,562,231,424494,604,702.8046358
81,1057,799,680,612,226,618807,1066,580.4943715
81,463,149,0,0,0,0,0,0
81,1054,758,642,565,294,299326,1136,263.4911972
81,1222,897,631,530,292,656200,1182,555.1607445
81,990,736,561,499,210,460491,640,719.5171875
81,1316,951,751,661,245,559553,866,646.1351039
81,350,116,0,0,0,0,0,0
81,1360,999,796,573,287,1049937,825,1272.650909
81,515,162,0,0,0,0,0,0
81,541,166,0,0,0,0,0,0
81,1200,851,559,492,226,654200,680,962.0588235
81,942,589,476,333,147,519870,525,990.2285714
81,849,634,441,423,254,428204,798,536.5964912
81,884,642,514,504,282,641410,894,717.4608501
81,1106,819,670,482,222,652779,1235,528.5659919
81,493,259,0,0,0,0,0,0
81,1268,904,645,471,221,503310,825,610.0727273
81,986,700,541,492,177,230790,1019,226.4867517
81,1256,873,733,513,246,835548,1216,687.1282895
81,623,237,0,0,0,0,0,0
81,1425,1060,763,725,283,666449,1398,476.7160229
81,1088,819,647,472,161,740012,955,774.8816754
81,467,182,0,0,0,0,0,0
81,1188,914,626,488,229,308099,1142,269.7889667
81,1236,840,554,427,196,430164,1029,418.0408163
81,1029,747,498,418,134,845280,537,1574.078212
81,1078,801,515,376,128,617280,733,842.1282401
81,1039,765,571,554,294,252070,989,254.8736097
81,1299,992,725,711,355,376194,1400,268.71
81,550,188,0,0,0,0,0,0
81,890,687,524,482,164,308651,686,449.9285714
81,1046,780,486,481,207,332640,768,433.125
81,1002,611,505,414,232,405580,827,490.4232164
81,878,561,457,452,222,365148,464,786.9568966
81,883,667,538,484,237,371385,694,535.1368876
81,1129,815,661,529,233,787058,1129,697.1284322
81,555,222,0,0,0,0,0,0
81,1013,782,555,405,231,477774,999,478.2522523
81,1036,661,490,387,194,498810,792,629.8106061
81,1218,836,542,444,178,743344,791,939.7522124
81,1010,729,515,371,126,350755,911,385.0219539
81,1117,858,570,513,164,764610,802,953.3790524
81,948,737,635,445,249,631712,675,935.8696296
81,516,188,0,0,0,0,0,0
81,1018,691,561,454,150,479940,844,568.6492891
81,1118,722,441,375,116,165075,655,252.0229008
81,1125,786,614,528,259,680853,630,1080.719048
81,374,110,0,0,0,0,0,0
81,1172,951,665,665,246,417450,946,441.2790698
81,1208,894,660,508,285,463563,931,497.9194415
81,522,223,0,0,0,0,0,0
81,1294,929,667,547,301,552273,714,773.4915966
81,935,699,582,576,265,603834,1158,521.4455959
81,1100,765,573,527,237,713052,591,1206.517766
81,1098,860,637,529,264,831936,1159,717.8050043
81,1145,830,673,538,221,641760,1150,558.0521739
81,1223,1007,777,715,343,872550,852,1024.119718
81,370,127,0,0,0,0,0,0
81,428,110,0,0,0,0,0,0
81,1241,870,587,475,166,657930,672,979.0625
81,1110,724,528,512,271,650628,994,654.555332
81,1101,706,466,391,129,452370,865,522.9710983
81,931,703,541,379,208,323280,568,569.1549296
81,1001,763,622,541,216,308566,796,387.6457286
81,407,132,0,0,0,0,0,0
81,1025,761,540,470,150,572320,597,958.6599665
81,1010,767,555,411,226,311328,673,462.5973254
81,957,734,619,563,332,619008,851,727.3889542
81,381,143,0,0,0,0,0,0
81,1069,799,632,442,195,732150,871,840.5855339
81,1143,751,651,573,212,243939,1026,237.7573099
81,532,251,0,0,0,0,0,0
81,1171,845,566,425,157,504300,1017,495.8702065
81,953,600,476,424,229,586008,698,839.5530086
81,975,619,511,409,176,238989,758,315.2889182
81,1002,698,452,334,151,520923,649,802.6548536
81,1174,807,548,537,204,329664,906,363.8675497
81,1097,837,641,558,312,615448,931,661.0612245
81,434,177,0,0,0,0,0,0
81,1135,903,616,431,190,903320,1080,836.4074074
82,376,140,0,0,0,0,0,0
82,1369,982,834,776,427,966042,1239,779.6949153
82,1369,1110,882,829,298,326747,896,364.6729911
82,873,672,512,364,109,540754,991,545.6649849
82,479,221,0,0,0,0,0,0
82,1720,1373,1273,1006,463,566379,2280,248.4118421
82,1558,1271,1077,862,396,967824,1915,505.3911227
82,1437,1071,928,696,355,433446,1299,333.6766744
82,1505,1209,965,676,338,1235520,1638,754.2857143
82,1499,1288,996,986,463,502896,1538,326.9804941
82,1112,838,548,455,196,637432,591,1078.565144
82,371,147,0,0,0,0,0,0
82,1328,997,779,763,275,450639,1261,357.3663759
82,1083,847,716,501,175,430914,1411,305.3961729
82,1124,858,721,584,304,468384,1114,420.4524237
82,1356,1036,805,716,294,551325,1065,517.6760563
82,1380,1069,797,725,218,794610,1526,520.7142857
82,1218,872,582,442,230,505164,816,619.0735294
82,506,216,0,0,0,0,0,0
82,1482,1273,1086,793,365,1312129,1497,876.505678
82,1412,1193,962,837,310,1197694,1297,923.4340786
82,1312,1001,890,890,481,866070,1341,645.8389262
82,1390,1123,881,758,250,596068,1636,364.3447433
82,1497,1139,920,800,384,386080,1465,263.5358362
82,938,689,522,459,161,380330,885,429.7514124
82,368,152,0,0,0,0,0,0
82,1139,850,732,651,371,384208,1174,327.2640545
82,1204,815,681,518,248,528986,1172,451.3532423
82,1270,874,694,673,222,453320,1157,391.8063959
82,1255,949,753,610,323,638397,1164,548.4510309
82,1326,1013,893,643,334,795801,1751,454.4837236
82,1004,714,539,512,205,288240,830,347.2771084
82,361,107,0,0,0,0,0,0
82,1689,1420,1132,826,364,1761924,1990,885.3889447
82,1466,1122,1007,836,267,572026,1135,503.9876652
82,1403,1026,893,679,373,533233,1456,366.231456
82,1595,1205,973,691,366,1219928,1160,1051.662069
82,1513,1232,1044,971,369,503818,1961,256.9189189
82,1050,818,524,414,178,545445,757,720.5350066
82,404,195,0,0,0,0,0,0
82,1177,958,771,648,291,245004,826,296.6150121
82,1435,1043,758,637,223,344400,1411,244.0822112
82,1324,988,763,664,199,509616,1445,352.6754325
82,1210,1008,780,718,237,257367,1348,190.9250742
82,1510,1124,909,700,357,253500,1608,157.6492537
82,1045,727,555,411,230,186868,738,253.2086721
82,518,153,0,0,0,0,0,0
82,1419,1216,1064,787,299,1527430,1505,1014.903654
82,1445,1122,964,954,429,353760,1768,200.0904977
82,1335,1093,865,718,215,674352,1190,566.6823529
82,1345,1071,946,946,388,1160406,1830,634.1016393
82,1188,978,876,780,242,823365,1465,562.0238908
82,1138,780,540,481,159,497599,629,791.0953895
82,457,233,0,0,0,0,0,0
82,1378,1107,808,727,371,472512,1581,298.8690702
82,1334,934,792,634,329,344040,805,427.378882
82,1298,1031,836,736,331,744281,1620,459.432716
82,1245,863,622,529,185,536836,654,820.8501529
82,1502,1147,878,869,391,667120,894,746.2192394
82,1074,832,655,583,332,794520,833,953.8055222
82,454,196,0,0,0,0,0,0
82,1407,1160,881,828,455,1146123,1399,819.2444603
82,1432,1097,878,623,337,464085,1474,314.8473541
82,1398,1055,914,795,358,477180,1002,476.2275449
82,1614,1338,1084,1084,585,523181,1323,395.4504913
82,1412,1153,979,940,564,478225,1619,295.3829524
82,1004,783,556,517,165,347580,1052,330.3992395
82,412,127,0,0,0,0,0,0
82,1344,994,793,785,298,218519,1170,186.7683761
82,1288,912,734,683,410,548826,760,722.1394737
82,1260,902,753,648,214,760984,1052,723.3688213
82,1424,1077,840,622,342,855144,928,921.4913793
82,1215,916,806,782,391,349868,981,356.6442406
82,1119,805,585,585,181,553748,1126,491.7833037
82,463,217,0,0,0,0,0,0
82,1717,1340,1114,880,334,1212288,2118,572.3739377
82,1557,1252,992,932,476,1247928,1433,870.8499651
82,1357,1110,859,627,226,1131000,1615,700.3095975
82,1411,1062,861,723,405,606288,963,629.5825545
82,1340,996,893,652,261,964950,1064,906.9078947
82,1122,766,555,433,247,606797,1025,591.9970732
82,455,186,0,0,0,0,0,0
82,1281,933,753,565,311,545224,1273,428.2985075
82,1227,907,670,509,204,382599,894,427.9630872
82,1148,866,713,528,295,619262,1156,535.6937716
82,1344,944,764,726,327,208920,867,240.9688581
82,1401,1115,825,800,376,747500,1407,531.2722104
82,1145,761,544,419,214,672945,693,971.0606061
82,460,221,0,0,0,0,0,0
82,1736,1517,1241,1129,395,1596500,1827,873.8368911
82,1388,1156,928,696,230,752025,1796,418.7221604
82,1488,1164,891,748,262,713046,1725,413.36
82,1577,1200,940,940,310,457170,1133,403.5039718
82,1363,1084,962,693,298,624745,1768,353.3625566
82,1075,789,559,391,219,185969,825,225.4169697
82,474,244,0,0,0,0,0,0
82,1142,903,790,774,302,693000,980,707.1428571
82,1286,945,773,719,280,569010,1452,391.8801653
82,1240,874,766,758,364,581880,802,725.5361596
82,1278,893,791,617,234,837294,1028,814.4883268
82,1402,1013,839,713,242,549802,1593,345.136221
82,925,632,496,432,129,329802,831,396.8736462
82,551,236,0,0,0,0,0,0
82,1636,1289,1111,778,443,1642116,1135,1446.798238
82,1604,1331,1123,1033,610,1604640,1687,951.1796088
